Tutorial Group,Project Group,Student ID,School,Name,Gender,CGPA
71,A,5923,CEE,Kamran Hussain,Male,4.23
71,A,3185,EEE,Amina Binti Rahman,Female,3.84
71,A,3433,CoB (NBS),Mohammad Ali,Male,4.14
71,A,3267,CoB (NBS),Ming Zhao,Female,4.01
71,A,2794,EEE,Uriah Wong,Male,4.05
71,B,1574,SBS,Adriel Reyes,Male,3.88
71,B,1404,SSS,Kylie Ross,Female,4.52
71,B,3575,SPMS,Carter Xu,Male,4.03
71,B,4063,LKCMedicine,Mia Lim,Female,4.22
71,B,1161,CCEB,Olivia Ng,Female,4.17
71,C,3063,CoB (NBS),Uriah Pineda,Male,4.22
71,C,4384,SoH,Ayla Turner,Female,3.86
71,C,5229,SPMS,Lucas Martinez,Male,4.13
71,C,3011,CCEB,Carmen Lin,Female,4.02
71,C,473,WKW SCI,Lily Turner,Female,4.17
71,D,1430,CCEB,Dmitri Volkov,Male,3.9
71,D,628,MAE,Willa Pineda,Female,4.48
71,D,297,MAE,Hiroki Nakamura,Male,4.03
71,D,704,NIE,Mia Garcia,Female,4.2
71,D,3603,SoH,Sofia Perez,Female,4.15
71,E,5052,CCDS,Dong-Soo Lee,Male,4.21
71,E,3643,CCEB,Emily Tsai,Female,3.88
71,E,2109,SoH,Renji Tanaka,Male,4.08
71,E,4434,CoE,Jade Tan,Female,4.02
71,E,5488,EEE,Lana Lee,Female,4.15
71,F,4646,NIE,Zain Bin Ali,Male,3.94
71,F,3874,CoB (NBS),Indira Ong,Female,4.48
71,F,1858,SPMS,Ravi Sharma,Male,4.03
71,F,2854,SSS,Nora Campbell,Female,4.19
71,F,2460,EEE,Hira Ali,Female,4.15
71,G,5794,EEE,Jonas Evans,Male,4.2
71,G,3402,SBS,Ningyu,Female,3.9
71,G,1725,CoB (NBS),Vivek Nair,Male,4.05
71,G,1270,MAE,Maya Iyer,Female,4.04
71,G,5861,EEE,Fiona Lam,Female,4.14
71,H,1567,CoB (NBS),Zhang Yi,Male,3.95
71,H,261,WKW SCI,Tara Chen,Female,4.26
71,H,4378,NIE,Fei Hong Lim,Male,4.04
71,H,1945,CoB (NBS),Anisah Binti,Female,4.18
71,H,5223,SBS,Rhea Bennett,Female,4.1
71,I,2007,EEE,Eric Huang,Male,4.18
71,I,5041,MAE,Priyanka Kapoor,Female,4.0
71,I,1543,EEE,Aisha Khan,Female,4.1
71,I,1713,CCEB,Lila Martinez,Female,4.08
71,I,3484,CoB (NBS),Evelyn Yeo,Female,4.05
71,J,1810,ASE,Aiwen Wang,Male,4.0
71,J,1245,SSS,Cassandra Reyes,Female,4.26
71,J,2990,CoB (NBS),Soo-Yeon Kim,Female,4.08
71,J,2935,SSS,Peyton Villanueva,Female,4.05
71,J,1808,WKW SCI,Monique Fernandez,Female,4.04
72,A,3417,CCEB,Shahid Bin Ahmad,Male,4.3
72,A,3934,MSE,Ava Chua,Female,3.85
72,A,2821,SPMS,Luke Price,Male,4.19
72,A,2571,NIE,Luke Howard,Male,4.13
72,A,969,CCEB,Rida Noor,Female,4.19
72,B,5251,SPMS,Nguyen Hoang Long,Male,3.89
72,B,4111,CCDS,Sara Malik,Female,4.23
72,B,954,WKW SCI,Preston Davis,Male,4.06
72,B,4485,CoB (NBS),Maria Stepanova,Female,4.19
72,B,5736,CEE,Sebastian Wright,Male,4.12
72,C,1689,CoE,Siddharth Iyer,Male,4.27
72,C,3774,SoH,Mei Wong,Female,3.86
72,C,2075,CoB (NBS),Gideon Reed,Male,4.18
72,C,1276,MAE,Belle Wang,Female,4.03
72,C,5971,CoB (NBS),Jayden Bennett,Male,4.12
72,D,3275,EEE,Caleb Moreno,Male,4.01
72,D,1861,SSS,Sophia Hernandez,Female,4.22
72,D,2630,CEE,Caleb Liu,Male,4.08
72,D,2317,SoH,Zoe Li,Female,4.16
72,D,2125,EEE,Hafiz Rahman,Male,4.12
72,E,3281,CCDS,Tristan Li,Male,4.22
72,E,3736,CCDS,Elena Petrovna,Female,4.0
72,E,1087,MSE,Michael Jackson,Male,4.16
72,E,4401,MAE,Sakura Takahashi,Female,4.03
72,E,3282,NIE,Fatimah Binti,Male,4.12
72,F,2163,CoE,Kevin Wang,Male,4.01
72,F,1664,CCDS,Ulya Handayani,Female,4.2
72,F,1659,SPMS,William Young,Male,4.08
72,F,5813,MAE,Vani Rani,Female,4.13
72,F,3049,SoH,Evan Yang,Male,4.12
72,G,2146,EEE,Yusuf Bin Ahmad,Male,4.2
72,G,2770,SBS,Nari Yoshida,Female,4.0
72,G,5200,SoH,Erik Chen,Male,4.14
72,G,4740,EEE,Disha Iyer,Female,4.05
72,G,1129,SBS,Aaron Wilson,Male,4.12
72,H,513,CoE,Nathan Roberts,Male,4.03
72,H,958,MAE,Sophie Tan,Female,4.2
72,H,124,CEE,Lian Chen,Male,4.09
72,H,2135,CoE,Priti Sharma,Female,4.11
72,H,5857,CCDS,Max Lim,Male,4.1
72,I,373,CCDS,Rashid Malik,Male,4.2
72,I,640,CEE,Callie Lin,Female,4.01
72,I,744,CCDS,Takahiro Nakashima,Male,4.13
72,I,801,CCEB,Gina Tan,Female,4.05
72,I,2833,CCEB,Zehra Noor,Female,4.1
72,J,409,EEE,Nitin Sharma,Male,4.04
72,J,2767,EEE,Hoang Van Loc,Male,4.1
72,J,953,CCEB,Jade Kwan,Female,4.11
72,J,4296,CCEB,Tara Nair,Female,4.05
72,J,3247,SSS,Suki Tanaka,Female,4.02
73,A,3440,CoE,Nguyen Van Son,Male,4.22
73,A,3531,CoB (NBS),Claudia Dela Cruz,Female,3.89
73,A,5504,CoE,Leo Li,Male,4.14
73,A,1757,CoB (NBS),Uma Dela Cruz,Female,3.96
73,A,4249,EEE,Saira Ali,Female,4.12
73,B,2956,EEE,Akira Nishida,Male,4.0
73,B,1379,MAE,Tran Van Thanh,Female,4.22
73,B,143,SoH,Marc Cheung,Male,4.06
73,B,5805,EEE,Rida Shah,Female,4.18
73,B,2271,CEE,Addie Lin,Female,4.12
73,C,4940,MAE,Levi Morgan,Male,4.19
73,C,2108,SoH,Celine Wong,Female,3.9
73,C,3763,CCEB,Kazuo Higashi,Male,4.14
73,C,303,MAE,Hannah Martinez,Female,4.01
73,C,5399,ADM,Shanaya Rao,Female,4.11
73,D,3025,CoE,Matthew Wilson,Male,4.0
73,D,126,EEE,Vira Andini,Female,4.2
73,D,2984,SoH,Rahul Desai,Male,4.09
73,D,4467,SSS,Aditi Mehta,Female,4.16
73,D,2839,CEE,Nina Kwan,Female,4.11
73,E,254,EEE,Josh Thompson,Male,4.19
73,E,4694,CoB (NBS),Stella Peterson,Female,3.91
73,E,2345,CCDS,Hao Chen,Male,4.14
73,E,5562,SPMS,Tiantian Liu,Female,4.01
73,E,4496,CCEB,Maya Thompson,Female,4.09
73,F,2397,CCEB,Dylan Yang,Male,4.01
73,F,4976,CoB (NBS),Lilah Diaz,Female,4.2
73,F,3007,CoB (NBS),Ty Wu,Male,4.09
73,F,1057,CoE,Nadia Ismail,Female,4.15
73,F,3318,MAE,Kiran Noor,Female,4.09
73,G,3143,EEE,Ryan Lim,Male,4.17
73,G,1526,CCDS,Yuna Nakamura,Female,3.91
73,G,3309,CoB (NBS),Trey Liu,Male,4.12
73,G,1908,CCDS,Hannah Sanchez,Female,4.03
73,G,1577,SBS,Xiang Yu,Female,4.06
73,H,4119,CoB (NBS),Nguyen Van Hao,Male,4.02
73,H,4131,MAE,Liang Zhang,Female,4.2
73,H,3511,CCDS,Zylen Alvarado,Male,4.09
73,H,5671,CCDS,Lucy Simmons,Female,4.15
73,H,743,SBS,Xia Chen,Female,4.05
73,I,5665,SPMS,Wyatt Adams,Male,4.16
73,I,3635,CoB (NBS),Guangqiang,Female,3.95
73,I,4452,EEE,Henry Li,Male,4.11
73,I,2799,SBS,Hui Zhang,Female,4.03
73,I,4698,CEE,Angela Yip,Female,4.05
73,J,5637,CCDS,Faisal Rehman,Male,4.05
73,J,1091,SBS,Aaliyah Flores,Female,4.2
73,J,4961,CoB (NBS),Zhen Wei,Male,4.1
73,J,5721,CCEB,Lina Lim,Female,4.15
73,J,1206,SSS,Megan Lewis,Female,4.03
74,A,597,SPMS,Quinn Yang,Male,4.22
74,A,5894,MSE,Jiayi,Female,3.8
74,A,2816,CoB (NBS),Mithun Nair,Male,4.15
74,A,4126,CEE,Ariana Coleman,Female,4.0
74,A,1658,CoE,Nikita Alexeyev,Male,4.11
74,B,5125,EEE,Dika Saputra,Male,3.9
74,B,1167,SSS,Tingwei,Female,4.3
74,B,1854,SBS,Jaxon Lee,Male,4.08
74,B,2223,WKW SCI,Emmy Wang,Female,4.17
74,B,3233,CEE,Kaden Reed,Male,4.11
74,C,682,EEE,Theo Ross,Male,4.2
74,C,5155,SSS,Lina Binti Ismail,Female,3.85
74,C,2426,MAE,Ling Feng,Male,4.15
74,C,2006,EEE,Shuqi,Female,4.0
74,C,4507,MSE,Jasper King,Male,4.11
74,D,4321,SBS,Victor Lim,Male,3.93
74,D,4130,MAE,Huda Binti Ali,Female,4.25
74,D,267,SoH,Zachary Allen,Male,4.08
74,D,4860,MAE,Layla Zhang,Female,4.12
74,D,2723,NIE,Ethan Thomas,Male,4.11
74,E,5623,EEE,Daniel Koh,Male,4.19
74,E,2177,MAE,Eva Lestari,Female,3.95
74,E,4538,WKW SCI,Ellis Zhao,Male,4.15
74,E,572,SSS,Amira Noor,Female,4.01
74,E,1972,CoB (NBS),Victoria Adams,Female,4.06
74,F,4814,SPMS,Luca Murphy,Male,4.02
74,F,2659,CoB (NBS),Fatma Binti Ali,Female,4.25
74,F,43,CoE,Dylan Wong,Male,4.09
74,F,4025,SSS,Aditi Nair,Female,4.12
74,F,36,CoB (NBS),Sanya Verma,Female,4.06
74,G,478,CCEB,Jace Rivera,Male,4.18
74,G,5036,SPMS,Laila Binti Ismail,Female,3.95
74,G,5199,MAE,Nash Wong,Male,4.14
74,G,3559,CoB (NBS),Natalie Rivera,Female,4.01
74,G,1298,CCDS,Sanjana Iyer,Female,4.05
74,H,1738,CoE,Saurabh Mehta,Male,4.04
74,H,5250,CoB (NBS),Elaine Dela Cruz,Female,4.2
74,H,1437,SPMS,Aarav Bajaj,Male,4.11
74,H,569,CCEB,Cindy Lestari,Female,4.1
74,H,1754,CCDS,Sophie Bennett,Female,4.03
74,I,732,CCEB,Aidan Tan,Male,4.18
74,I,3996,CCDS,Meena Devi,Female,3.95
74,I,3939,CEE,Elijah Liu,Male,4.11
74,I,3550,SSS,Xara Alvarado,Female,4.08
74,I,2901,CoB (NBS),Saki Nishimura,Female,4.03
74,J,1005,SPMS,Naim Bin Rahim,Male,4.07
74,J,4773,SBS,Calla Chen,Female,4.18
74,J,5340,CCDS,Mason Reyes,Male,4.12
74,J,2048,CCDS,Amelia Wang,Female,4.03
74,J,4998,SSS,Chloe Brown,Female,4.03
75,A,3630,CCEB,Mikhail Ivanov,Male,4.21
75,A,2329,MAE,Olivia Garcia,Female,3.86
75,A,793,CCDS,Felix Tan,Male,4.14
75,A,237,ASE,Rumana Niazi,Female,4.02
75,A,1000,CEE,Jian Li,Male,4.09
75,B,5681,MAE,Arvind Kumar,Male,3.88
75,B,1004,NIE,Samantha Sun,Female,4.52
75,B,1304,CoE,Yuri Mikhailov,Male,3.95
75,B,2987,MSE,Kiran Chawla,Female,4.2
75,B,4196,MSE,Sanjay Nair,Male,4.06
75,C,3543,SSS,William Lim,Male,4.19
75,C,5496,CCDS,Tessa Alonzo,Female,3.88
75,C,2312,EEE,Anil Reddy,Male,4.12
75,C,4357,CCEB,Salma Khan,Female,4.02
75,C,4999,EEE,Asher Phillips,Male,4.04
75,D,2330,WKW SCI,Yasir Malik,Male,3.88
75,D,932,MAE,Ava Rivera,Female,4.48
75,D,4110,SoH,Kiran Rao,Male,4.01
75,D,1273,CoB (NBS),Chen Hui,Female,4.2
75,D,5188,SBS,Xanthe Scott,Female,4.12
75,E,811,SPMS,Mateo Huang,Male,4.18
75,E,2924,SoH,Ava Green,Female,3.89
75,E,4803,MAE,Shan Biao,Male,4.09
75,E,4637,MSE,Ying Xu,Female,4.02
75,E,4995,SSS,Ruchi Gupta,Female,4.12
75,F,1143,EEE,Mohammed Patel,Male,3.94
75,F,3524,CoB (NBS),Santi Kusuma,Female,4.3
75,F,5612,SPMS,Leo Zhang,Male,4.01
75,F,1114,SBS,Jasmine Binti Lee,Female,4.15
75,F,3145,MSE,Ava Nguyen,Female,4.12
75,G,431,SSS,Bingli,Male,4.18
75,G,2400,CEE,Pooja Sharma,Female,3.89
75,G,3525,CCDS,Oliver Thomas,Male,4.09
75,G,4069,CoB (NBS),Anika Iyer,Female,4.05
75,G,252,MAE,Mi-Sook Choi,Female,4.11
75,H,3616,MAE,David Simmons,Male,3.95
75,H,4943,CCDS,Laila Rahman,Female,4.21
75,H,3683,CEE,Ahmad Bin Azhar,Male,4.02
75,H,2618,CoB (NBS),Ivy Ong,Female,4.15
75,H,178,EEE,Kavita Sharma,Female,4.11
75,I,308,CoE,Nitin Singhal,Male,4.15
75,I,3241,CCEB,Sneha Reddy,Female,4.0
75,I,3217,MAE,Liam Chen,Male,4.09
75,I,2140,CCEB,Sunita Iyer,Female,4.05
75,I,3548,CCDS,Kavya Sharma,Female,4.08
75,J,462,SBS,Victor Reyes,Male,3.95
75,J,4072,CCDS,Tianyi,Female,4.2
75,J,4200,EEE,Wyatt Yang,Male,4.02
75,J,5692,SoH,Anika Reddy,Female,4.14
75,J,4535,SSS,Ritika Sethi,Female,4.06
76,A,3914,EEE,Brian Yang,Male,4.22
76,A,2636,CoB (NBS),Katherine Goh,Female,3.85
76,A,1593,NIE,Tariq Ahmed,Male,4.17
76,A,683,CoE,Tania Sinha,Female,4.01
76,A,4214,EEE,Kiran Bhatia,Male,4.1
76,B,5367,SSS,Julian Bautista,Male,3.97
76,B,1115,EEE,Camila Lee,Female,4.26
76,B,5713,CCDS,Kian Zhang,Male,4.06
76,B,2998,EEE,Gloria Sanders,Female,4.19
76,B,5849,CCEB,Elijah Harris,Male,4.1
76,C,346,CoB (NBS),Nicholas Griffin,Male,4.2
76,C,4144,NIE,Riya Sharma,Female,3.88
76,C,4741,MAE,Andrew Li,Male,4.15
76,C,2570,MAE,Danielle Dela Cruz,Female,4.02
76,C,432,CoB (NBS),Crystal Lim,Female,4.15
76,D,4794,CEE,Yang Jun Lim,Male,4.0
76,D,2270,EEE,Kylie Tan,Female,4.23
76,D,5234,CoB (NBS),Ryota Yamada,Male,4.06
76,D,5162,EEE,Ananya Joshi,Female,4.19
76,D,1268,SoH,Sajida Noor,Female,4.12
76,E,631,MAE,Kong Wei Tan,Male,4.2
76,E,5257,CCDS,Adeel Qureshi,Female,3.89
76,E,1041,CEE,James Taylor,Male,4.13
76,E,214,NIE,Bella Lee,Female,4.03
76,E,3682,MAE,Meera Joshi,Female,4.12
76,F,1644,NIE,Shahrir Bin Rahman,Male,4.03
76,F,1039,CCEB,Shreya Sharma,Female,4.22
76,F,2104,CEE,Shiv Patel,Male,4.06
76,F,831,SSS,Fang Ying,Female,4.18
76,F,3441,SBS,Brittany Wong,Female,4.1
76,G,1651,CoB (NBS),Anup Kumar,Male,4.19
76,G,1909,EEE,Penny Tan,Female,4.0
76,G,5824,MAE,Alexander Clark,Male,4.12
76,G,2288,SoH,Meena Bhatia,Female,4.04
76,G,3492,CoE,Amara Kim,Female,4.1
76,H,1828,CoB (NBS),Ming Zhou,Male,4.04
76,H,4579,ADM,Ying Xuan Tan,Female,4.2
76,H,679,CCDS,Ian Lee,Male,4.09
76,H,2398,CCEB,Aubrey Lin,Female,4.17
76,H,1341,SoH,Sienna Wong,Female,4.09
76,I,719,EEE,Henry Martin,Male,4.18
76,I,5696,MAE,Samantha Teo,Female,4.01
76,I,734,CEE,Mikhail Petrov,Male,4.1
76,I,4483,EEE,Yara Ong,Female,4.04
76,I,5786,CCDS,Elaine Wang,Female,4.09
76,J,1859,WKW SCI,Bobby Hidayat,Male,4.05
76,J,5230,CoB (NBS),Naina Sharma,Female,4.2
76,J,1326,CEE,Andrew Lewis,Male,4.1
76,J,2469,SPMS,Aanya Kapoor,Female,4.17
76,J,2295,SPMS,Nina Anggraini,Female,4.05
77,A,3265,CCEB,James Griffin,Male,4.22
77,A,4435,SSS,Larasati Wulandari,Female,3.85
77,A,5368,CoB (NBS),David Murphy,Male,4.15
77,A,1136,WKW SCI,Sreya Rao,Female,4.01
77,A,1534,MAE,Jinlong,Female,4.15
77,B,4269,SoH,Huilin,Male,3.8
77,B,5558,CCEB,Fatima Rahman,Female,4.52
77,B,3676,ADM,Tanner Wu,Male,4.02
77,B,2206,CCDS,Lily Foster,Female,4.2
77,B,4876,CCDS,Holly Tan,Female,4.15
77,C,3317,EEE,Rahul Kumar,Male,4.21
77,C,5158,CCDS,Chloe Rivera,Female,3.87
77,C,3211,CoB (NBS),Victor Reyes,Male,4.14
77,C,4870,SSS,Aisha binti Hassan,Female,4.02
77,C,1359,SPMS,Nusrat Ali,Female,4.14
77,D,1460,CCDS,Roy Tan,Male,3.9
77,D,2294,CEE,Ema Binti Rahman,Female,4.3
77,D,3981,CoB (NBS),John Brown,Male,4.04
77,D,4281,SSS,Riley Dela Cruz,Female,4.19
77,D,5586,CEE,Tanya Ali,Female,4.12
77,E,552,SPMS,Anderson Wu,Male,4.19
77,E,4845,SPMS,Chloe Wong,Female,3.89
77,E,209,CoE,Eli Walker,Male,4.11
77,E,5280,CCDS,Riley Edwards,Female,4.03
77,E,4193,EEE,Priyanka Kaur,Female,4.11
77,F,3150,SPMS,Toni Saputra,Male,3.9
77,F,4577,MAE,Poppy Green,Female,4.26
77,F,5061,MAE,Jett Yang,Male,4.08
77,F,2131,SSS,Tsubasa Takahashi,Female,4.15
77,F,2286,CCDS,Madison Zhang,Female,4.11
77,G,5198,WKW SCI,Aarav Desai,Male,4.17
77,G,3474,SBS,Soo-Yeon Jang,Female,3.92
77,G,1160,SSS,Ferdie Navarro,Male,4.1
77,G,2605,CoB (NBS),Hina Iqbal,Female,4.04
77,G,3699,NIE,Emily Ng,Female,4.11
77,H,1008,SPMS,Kiran Nair,Male,3.95
77,H,612,SPMS,Leena Joshi,Female,4.25
77,H,1223,CCDS,Gideon Hall,Male,4.09
77,H,3139,EEE,Nadia Binti Mohd,Female,4.15
77,H,168,EEE,Nadia Binti Fadli,Female,4.1
77,I,1076,EEE,Karan Nair,Male,4.15
77,I,2029,WKW SCI,Alyssa Cox,Female,3.97
77,I,1728,MSE,Christopher Li,Male,4.1
77,I,5202,SSS,Sofia Green,Female,4.08
77,I,1617,CoB (NBS),Lily Johnson,Female,4.09
77,J,1230,CoB (NBS),Nolan Perez,Male,3.97
77,J,4654,MAE,Zoe Mitchell,Female,4.22
77,J,5175,CEE,Ren Tanaka,Male,4.09
77,J,620,CCEB,Kezhen,Female,4.15
77,J,5051,NIE,Jasmine Lin,Female,4.09
78,A,5884,MAE,Kunal Bhatia,Male,4.3
78,A,5725,ASE,Riya Reddy,Female,3.8
78,A,4815,SBS,Khalid Rahman,Male,4.18
78,A,5324,CoB (NBS),Rita Narayan,Female,4.0
78,A,1885,MSE,Josh Tan,Male,4.08
78,B,3057,LKCMedicine,Jaxon Jenkins,Male,3.85
78,B,2071,CoB (NBS),Queenie Pineda,Female,4.2
78,B,3748,CCDS,Zachary Patel,Male,4.02
78,B,4542,SBS,Adalyn Tan,Female,4.18
78,B,3291,SPMS,Rafael Tan,Male,4.06
78,C,3245,NIE,Teng Wei Lim,Male,4.2
78,C,5099,CCDS,Sophia Garcia,Female,3.8
78,C,2447,SPMS,Noah Huang,Male,4.15
78,C,4822,CoE,Sienna Edwards,Female,4.0
78,C,2702,CoB (NBS),Nami Fujimoto,Female,4.14
78,D,5982,ADM,Raghav Singh,Male,3.88
78,D,5507,CCDS,Isabella Lim,Female,4.2
78,D,813,CCEB,Alaric Yang,Male,4.03
78,D,1025,CoB (NBS),Zara Amalia,Female,4.15
78,D,5539,CCEB,Lina Devi,Female,4.14
78,E,3213,EEE,Sun Li,Male,4.2
78,E,3020,CoB (NBS),Wanda Cruz,Female,3.88
78,E,663,SPMS,Nguyen Van Hieu,Male,4.15
78,E,1892,SSS,Diana Malik,Female,4.01
78,E,4633,EEE,Alya Rahman,Female,4.09
78,F,464,CCEB,Aldo Setiawan,Male,3.9
78,F,5904,SBS,Nurul binti Zainal,Female,4.19
78,F,2830,SoH,Jun Huang,Male,4.03
78,F,5581,CEE,Scarlett Hall,Female,4.15
78,F,4849,CCDS,Kiran Patil,Female,4.06
78,G,5821,ASE,Agung Prabowo,Male,4.2
78,G,5615,CCDS,Navya Arya,Female,3.94
78,G,2721,ADM,Vikram Nair,Male,4.11
78,G,1,SoH,Kylie Torres,Female,4.01
78,G,1585,EEE,Jasmine Hapsari,Female,4.05
78,H,269,CCDS,Elisha Wu,Male,3.9
78,H,2446,CCEB,Patricia Lee,Female,4.18
78,H,2209,CoB (NBS),Aihua Zhuang,Male,4.05
78,H,4307,SoH,Fauziah Binti Ahmad,Female,4.15
78,H,5727,EEE,Feng Yi Tan,Female,4.05
78,I,4106,CCDS,Oliver Morales,Male,4.18
78,I,2867,CoE,Samantha Cox,Female,3.94
78,I,3214,CoB (NBS),Nathan Tan,Male,4.11
78,I,5195,ADM,Alice Tan,Female,4.02
78,I,2567,CCDS,Zoya Tsai,Female,4.04
78,J,4175,WKW SCI,Daniel Edwards,Male,4.02
78,J,2514,CEE,Isabella Walker,Female,4.18
78,J,539,EEE,Min Yi Tan,Male,4.05
78,J,4104,EEE,Nina Chen,Female,4.14
78,J,3262,SoH,Diana Li,Female,4.04
79,A,2483,CoE,Landon Reed,Male,4.3
79,A,5273,SoH,Nari Kim,Female,3.89
79,A,2359,EEE,Nashit Khan,Male,4.16
79,A,5435,SSS,Bella Wong,Female,4.03
79,A,787,CCDS,Rongwei,Male,4.1
79,B,5641,CCDS,Arvind Sharma,Male,3.9
79,B,3411,CoE,Shruti Verma,Female,4.22
79,B,4672,CEE,Ashton Clark,Male,4.06
79,B,4992,CCDS,Hui Liu,Female,4.19
79,B,5726,MAE,Zhao Qiang,Male,4.09
79,C,4600,NIE,Nhat Nguyen,Male,4.22
79,C,5571,SoH,Xing Yu,Female,3.89
79,C,3669,ASE,Hao Wu,Male,4.16
79,C,2148,SSS,Amira Wong,Female,4.05
79,C,610,SoH,Eva Clark,Female,4.14
79,D,3351,CCDS,Qing Wei Lim,Male,4.0
79,D,5981,CCDS,Sakshi Joshi,Female,4.22
79,D,3178,EEE,Isaac Brooks,Male,4.06
79,D,2946,CCEB,Valentina Zhao,Female,4.18
79,D,1108,MAE,Nina Lee,Female,4.11
79,E,3104,CEE,Jin Zhi,Male,4.22
79,E,5991,NIE,Khushboo Malik,Female,3.91
79,E,2024,LKCMedicine,Rizan Bin Ahmad,Male,4.15
79,E,5659,ADM,Hui Min Tan,Female,4.05
79,E,4696,SBS,Anika Varma,Female,4.11
79,F,5840,SPMS,Gavin Wu,Male,4.02
79,F,5746,SPMS,Miyako Shimizu,Female,4.22
79,F,4361,EEE,Kartik Sharma,Male,4.06
79,F,3826,CCDS,Sadia Malik,Female,4.17
79,F,3655,MAE,Nova Gonzalez,Female,4.1
79,G,2538,LKCMedicine,Bilal Hussain,Male,4.22
79,G,2152,MAE,Nadia Binti Ismail,Female,4.0
79,G,4290,CEE,Paul Tan,Male,4.11
79,G,1440,CoB (NBS),Nora Howard,Female,4.05
79,G,3208,CCEB,Hani Binti Noor,Female,4.1
79,H,1056,SSS,Perry Villanueva,Male,4.02
79,H,5938,CoB (NBS),Zara Wong,Female,4.2
79,H,289,CoE,Omer Farooq,Male,4.06
79,H,327,MSE,Eun-Ji Lee,Female,4.16
79,H,4675,CEE,Chaofeng,Female,4.1
79,I,3888,MAE,Tyler Moore,Male,4.19
79,I,2164,CCEB,Olive Green,Female,4.01
79,I,141,ASE,Logan Thompson,Male,4.11
79,I,2724,CCEB,Siti Zulaikha,Female,4.05
79,I,5326,SPMS,Wang Yu,Female,4.09
79,J,153,CCDS,Elijah Reed,Male,4.04
79,J,2884,SSS,Diana Binti Zain,Female,4.2
79,J,29,EEE,Haruto Fujimoto,Male,4.08
79,J,129,SSS,Xena Santiago,Female,4.15
79,J,986,CoB (NBS),Vina Safira,Female,4.05
8,A,1497,CCDS,Jacob Robinson,Male,4.48
8,A,4893,CCDS,Fatima Tan,Female,3.86
8,A,3368,SoH,Nathan Adams,Male,4.18
8,A,4208,CEE,Mia Morgan,Female,4.01
8,A,2694,CCEB,Cheng Li,Male,4.14
8,B,1708,CoB (NBS),Mason Hughes,Male,3.89
8,B,2711,MSE,Anushka Verma,Female,4.25
8,B,2979,CCDS,Aidan Foster,Male,4.05
8,B,3897,LKCMedicine,Alena Chang,Female,4.15
8,B,3623,SoH,Zane Carter,Male,4.12
8,C,3068,EEE,Rafiq Bin Zain,Male,4.2
8,C,4334,SBS,Amara Belle,Female,3.91
8,C,2591,EEE,Liu Hong,Male,4.17
8,C,5529,SoH,Jane Smith,Female,4.02
8,C,593,CCDS,Poppy Cahyani,Female,4.1
8,D,5537,CCEB,Aminah Binte,Male,4.02
8,D,4942,EEE,Cindy Wong,Female,4.2
8,D,1267,EEE,Joshua White,Male,4.09
8,D,2785,CEE,Angela Tan,Female,4.14
8,D,917,SoH,Lara Cruz,Female,4.07
8,E,1904,SPMS,Kyle Wang,Male,4.2
8,E,4889,SSS,Wendy Au,Female,3.92
8,E,1673,MSE,Levi Parker,Male,4.14
8,E,5387,CoB (NBS),Tian Wei,Female,4.02
8,E,5860,CoB (NBS),Wei Chen,Female,4.05
8,F,5515,CoB (NBS),Seung-Jin Han,Male,4.02
8,F,3898,CoB (NBS),Mila Reed,Female,4.19
8,F,2374,CCDS,Thao Le,Male,4.12
8,F,542,CoE,Mei Wang,Female,4.11
8,F,786,CCDS,Neha Iyer,Female,4.05
8,G,4548,CoE,Michael Young,Male,4.19
8,G,5111,EEE,Yuki Takeda,Female,3.92
8,G,3514,CoB (NBS),Michael Zhang,Male,4.11
8,G,2188,CCEB,Suki Wang,Female,4.12
8,G,2339,WKW SCI,Laila Ali,Female,4.04
8,H,4580,EEE,Landon Lim,Male,4.03
8,H,2387,CCDS,Sofia Chen,Female,4.18
8,H,5031,CEE,Dominic Li,Male,4.14
8,H,4774,CCEB,Zara Rahman,Female,4.03
8,H,5883,CCDS,Kira Tanaka,Female,4.04
8,I,179,MAE,Liam Hill,Male,4.19
8,I,5265,MAE,Aria Singh,Female,3.95
8,I,3948,EEE,Harry Ho,Male,4.12
8,I,4643,WKW SCI,Kiran Rane,Female,4.12
8,I,4717,ASE,Dara Cheng,Female,4.04
8,J,5334,MAE,Souta Watanabe,Male,4.04
8,J,4527,CoB (NBS),Jade Chang,Female,4.18
8,J,4048,CCDS,Dmitry Petrov,Male,4.14
8,J,4709,EEE,Avery Li,Female,4.04
8,J,2496,CoE,Ayla Wong,Female,4.04
80,A,1797,CCDS,Igor Petrov,Male,4.52
80,A,1762,EEE,Nora Bailey,Female,3.86
80,A,805,SoH,Hassan Ibrahim,Male,4.22
80,A,4241,SBS,Nguyen Thi Ai,Female,4.03
80,A,2444,CoB (NBS),Mahesh Babu,Male,4.15
80,B,1633,SSS,Ron Tan,Male,3.91
80,B,1207,CoE,Jing Yi Tan,Female,4.3
80,B,5442,CoE,Arjun Verma,Male,4.03
80,B,277,CCDS,Kira Lee,Female,4.14
80,B,2638,NIE,Kiran Sethi,Male,4.15
80,C,1557,SoH,Adil Bin Rahman,Male,4.35
80,C,2759,SSS,Zoe Wong,Female,3.88
80,C,3573,NIE,Quinlan Roberts,Male,4.2
80,C,5138,CoB (NBS),Nida Khan,Female,4.03
80,C,5896,CEE,Hao Wei Tan,Male,4.15
